Unnamed: 0,debate_unit_id,label,span,source_annotators
106,79881,answer,"Når det så er sagt, er jeg enig i, at forudsætningen for, at vi overhovedet kan have et godt offentligt velfærdssystem, jo er, at vi har en stærk privat sektor, og at vi har en vækst i den private sektor, der gør, at vi sådan set har råd til alt det gode, og til alt det gode, som vi 179 herinde jo rigtig gerne vil love, skal pengene jo tjenes først.","T4XQCNVT,TMOFL9OS"
107,79884,answer,"Så jeg må bare sige, at jeg overhovedet ikke ser det i det samme perspektiv som spørgeren.","GQV1P2A6,XA2J3CRV"
108,79884,answer,"Nej, det synes jeg faktisk ikke, for det ligger jo som et princip i EU-lovgivningen, at man skal sikre, at beslutningerne træffes på det lavest tænkelige lokale niveau.","PCIEWQQM,XA2J3CRV"
109,79884,answer,"Jeg ved ikke, om de bliver flere og flere. Jeg kan fuldstændig forstå det, hvis der er oplagte bureaukratiske eksempler, hvor man gør det mere indviklet end godt er. Det er jeg fuldstændig enig i at man skal gå op imod.","PCIEWQQM,XA2J3CRV"
110,79892,answer,"Der er jo intet i vejen for, at man kan vælge andre gode danske overenskomster end lige præcis 3F's, og det, at gode danske ansvarlige fagforeninger og overenskomster kan konkurrere med hinanden på forskellige fleksible ordninger, er selve ånden i den danske model, og ikke, at vi politikere ved lov bestemmer, hvad lønniveauet skal være i overenskomsterne. Så jeg synes egentlig, det er i strid med den danske model, og det kommer ikke til at forhindre den sociale dumping, som man påstod i sin tid.","X8ONC7FW,EN4AMWYO"
111,79893,answer,"Men vi står ved den politik, vi førte, da vi var i regering, hvor vi sagde, at er man flygtning og ikke længere har et beskyttelsesbehov, skal man vende hjem til sit hjemland.","T4XQCNVT,TMOFL9OS"
112,79893,answer,"Ja, hvis det sker med en arbejds- og opholdstilladelse. Vi ønsker jo at sænke beløbsgrænsen for, hvornår man må få en arbejds- og opholdstilladelse i Danmark, til 220.000 kr. om året. Men vi står ved den politik, vi førte, da vi var i regering, hvor vi sagde, at er man flygtning og ikke længere har et beskyttelsesbehov, skal man vende hjem til sit hjemland. Men det er klart, at opfylder man kriterierne for at få tildelt en arbejds- og opholdstilladelse, er man jo mere end velkommen til det. Så er man ikke længere flygtning, så er man en arbejdskraft.","T4XQCNVT,EN4AMWYO"
113,79893,answer,"Ja, det skal være nemmere som dansk statsborger at få sin ægtefælle til Danmark, såfremt denne ægtefælle forsørger sig selv eller bliver forsørget af ægtefællen.","TMOFL9OS,EN4AMWYO"
114,79893,answer,"Men vi står ved den politik, vi førte, da vi var i regering, hvor vi sagde, at er man flygtning og ikke længere har et beskyttelsesbehov, skal man vende hjem til sit hjemland.","TMOFL9OS,EN4AMWYO"
115,79893,evasion,"Det tror jeg først og fremmest man får, hvis man også har ansvar og frihed til at gøre en forskel i sit eget liv, og hvis ens ansvar ikke hele tiden bliver ædt op af staten og kommunen.","T4XQCNVT,TMOFL9OS"
116,79893,evasion,"Helt overordnet vil jeg sige, at målet i sidste ende må være, at folk lever meningsfulde liv og på den måde oplever, at tilværelsen giver mening. Det tror jeg først og fremmest man får, hvis man også har ansvar og frihed til at gøre en forskel i sit eget liv, og hvis ens ansvar ikke hele tiden bliver ædt op af staten og kommunen. Man rykker altså balancen mellem borgere og stat mere i retning af borgeren, og det betyder også, at man skal gå ind for lavere skatter.","T4XQCNVT,EN4AMWYO"
117,87522,answer,"og det ser vi sådan set ikke er i modstrid med, at man kan gøre et godt stykke arbejde i det offentlige, og derfor ser vi ikke nogen grund til at støtte det her beslutningsforslag.","XA2J3CRV,H3RLK3KQ"
118,88956,answer,"Det fuldstændig rædselsfulde svar, jeg først vil give, er simpelt hen, at lyset nærmest er slukket i Hongkong. Jeg synes, jeg har svært ved at se, hvordan man kan komme til kræfter igen i Hongkong, så derfor tror jeg, hvor tragisk det end er, at vi er nødt til at se på, at den næste fase bliver en flugt af demokratiske kræfter ud af Hongkong. Så nu består støtten ikke i støtte til demokrati- og menneskerettighedsforkæmperne i Hongkong, men i at hjælpe dem videre i livet uden for Hongkong. Og der tror jeg, at nogle af de ting, som udenrigsministeren har nævnt – det kan være forlængelse af studieophold eller andre former for håndsrækning – kan være nogle af de veje, man kan gå.","5PIQCGDC,T4XQCNVT"
119,88956,answer,"Så nu består støtten ikke i støtte til demokrati- og menneskerettighedsforkæmperne i Hongkong, men i at hjælpe dem videre i livet uden for Hongkong. Og der tror jeg, at nogle af de ting, som udenrigsministeren har nævnt – det kan være forlængelse af studieophold eller andre former for håndsrækning – kan være nogle af de veje, man kan gå.","5PIQCGDC,H3RLK3KQ"
120,88956,answer,"Det bliver vi simpelt hen nødt til at tage på os som politikere. Vi skal mødes med demokratiforkæmpere, som er sluppet ud af kløerne på det politiske kinesiske politi og dermed ikke endt i fængsel. Jeg synes, det er en pligt, vi har. Jeg anerkender også, at der er forskellige roller, når det handler om, hvad en udenrigsminister og en regering kan gøre, selv om jeg syntes, det var lidt trist at se, at udenrigsministeren ligefrem skulle have ros af den kinesiske ambassade – det kunne jeg godt have undværet, men jeg forstår godt spillet. Til gengæld er det en pligt for os og også for de socialdemokratiske folketingsmedlemmer at mødes med dissidenter fra Hongkong.","5PIQCGDC,T4XQCNVT"
121,88956,answer,"Så nu består støtten ikke i støtte til demokrati- og menneskerettighedsforkæmperne i Hongkong, men i at hjælpe dem videre i livet uden for Hongkong. Og der tror jeg, at nogle af de ting, som udenrigsministeren har nævnt – det kan være forlængelse af studieophold eller andre former for håndsrækning – kan være nogle af de veje, man kan gå.","T4XQCNVT,H3RLK3KQ"
122,88960,answer,"Den kan ikke påtvinges med sanktioner. Den kan ikke påtvinges ved en militær intervention, den kan ikke påtvinges med cyberangreb. Den kan kun påtvinges af befolkningen i Kina selv, og derfor skal dem, der gør oprør for at få demokrati og menneskerettigheder, altid have vores støtte, uanset hvad det koster på kort sigt.","XA2J3CRV,H3RLK3KQ"
123,88960,answer,"Hvis vi nu tager den del med handel, betyder det jo, at vi skal gøre alle dem, der handler, og alle dem, der investerer i Kina, og også, hvad skal vi sige, ved hjælp af den danske stat og danske initiativer, opmærksom på, at det under ingen omstændigheder og på ingen måde får os til at stoppe med at kritisere overtrædelser af menneskerettighederne, når det er nødvendigt at gøre det","XA2J3CRV,H3RLK3KQ"
124,89353,evasion,"Når det handler om beslutningsgrundlaget, som jo er truffet af et, må man sige, meget bredt flertal i Folketinget, så kan jeg både henvise til det, som vores retsordfører allerede har sagt, og til den juridiske begrundelse, der ligger bag det.","5F0GOPY8,V8LMMQZN"
125,89353,evasion,"Ja, altså, et bredt flertal i Folketinget, der jo går hen over den politiske midte, mener, at det juridiske arbejde, der er blevet begået, først i kommissionen og efterfølgende i en uvildig advokatordning, tilsiger, at Folketinget bør agere, som Folketinget gør.","5F0GOPY8,V8LMMQZN"
126,89354,answer,Jeg forpligter gerne både regeringen og Parti_A på en ambitiøs reformkurs.,"3W55WS04,QLQE68OW"
127,89355,answer,"Det vil efter min bedste overbevisning være forkert, hvis vi ønsker at bevare epidemikontrollen, fordi den britiske mutation – og vi kender ikke den sydafrikanske godt nok endnu, men den kan jo potentielt være lige så slem eller endnu værre – ligger og ulmer nedenunder, og vi risikerer at tabe epidemikontrollen.","0XG4V7HF,FEG68TDY"
128,89355,answer,"Det vil efter min bedste overbevisning være forkert, hvis vi ønsker at bevare epidemikontrollen, fordi den britiske mutation – og vi kender ikke den sydafrikanske godt nok endnu, men den kan jo potentielt være lige så slem eller endnu værre – ligger og ulmer nedenunder, og vi risikerer at tabe epidemikontrollen.","0XG4V7HF,3W55WS04"
129,89355,answer,"når mange af tallene på overfladen ser gode ud, så vil begynde at komme et pres, måske også politisk fra nogle partier, om, at nu skal Danmark åbnes op igen. Det vil efter min bedste overbevisning være forkert, hvis vi ønsker at bevare epidemikontrollen, fordi den britiske mutation – og vi kender ikke den sydafrikanske godt nok endnu, men den kan jo potentielt være lige så slem eller endnu værre – ligger og ulmer nedenunder, og vi risikerer at tabe epidemikontrollen.","FEG68TDY,3W55WS04"
130,89358,answer,Det er til borgerne.,"3W55WS04,QLQE68OW"
131,89358,answer,Det er til borgerne.,"3W55WS04,H3RLK3KQ"
132,89358,answer,"Nej, det er der heldigvis ikke.","3W55WS04,QLQE68OW"
133,89358,answer,"Nej, det er der heldigvis ikke.","3W55WS04,H3RLK3KQ"
134,89358,answer,Det er til borgerne.,"QLQE68OW,H3RLK3KQ"
135,89358,answer,"Nej, det er der heldigvis ikke.","QLQE68OW,H3RLK3KQ"
136,89359,evasion,"I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.","5F0GOPY8,V8LMMQZN"
137,89359,evasion,"Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.","5F0GOPY8,V8LMMQZN"
138,89359,evasion,"For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension?","5F0GOPY8,V8LMMQZN"
139,89359,self_promotion,"Vi er et af de mest ambitiøse parlamenter i hele verden. Vi har leveret lige omkring en tredjedel af det, vi satte os for at skulle levere på 10 år.","5F0GOPY8,V8LMMQZN"
140,89360,answer,"Det tager vi meget gerne del i. Det er sådan set en prioritet for Parti_B. Vi har sågar foreslået en jurauddannelse i Esbjerg, det ved statsministeren også godt. Så ja, det tager vi meget gerne del i. Vi gennemførte sådan set under vores regeringsperiode talrige udflytninger af statslige arbejdspladser netop for at få et Danmark i bedre balance.","X8ONC7FW,DIPTZ1WV"
141,89360,answer,"Jeg kritiserer ikke regeringen for at gennemføre sin politik. Jeg er imod regeringens politik på nogle områder, ja. Jeg kritiserer regeringen for at underminere den danske velfærd ved at gøre det vanskeligere at skabe arbejdspladser i Danmark.","X8ONC7FW,DIPTZ1WV"
142,89360,self_promotion,"at leve op til de løfter, vi har stillet vores vælgere og hele den danske befolkning i udsigt. Jeg synes egentlig, det klæder dansk politik, at der igen er begyndt at være en sammenhæng, mellem hvad der bliver sagt før valget og den politik, der føres.","X8ONC7FW,DIPTZ1WV"
143,89361,answer,"Det bliver vi ikke uenige om – det er jeg meget enig i. Jeg kan godt forstå, hvis man som lille boghandler eller som tøjbutik er frustreret over, at kunderne valfarter til de forretninger, som kan holde åbent – det forstår jeg godt. Jeg tror til gengæld ikke, at løsningen er at lukke de forretninger, der kan holde åbent, for så ryger det hele over på nethandel, og det er ikke altid fra Danmark.","X8ONC7FW,DIPTZ1WV"
144,89361,answer,"Jeg tror til gengæld ikke, at løsningen er at lukke de forretninger, der kan holde åbent, for så ryger det hele over på nethandel, og det er ikke altid fra Danmark. Så det her er ikke nogen nem situation. Men man bliver nødt til at tage bedre fat","X8ONC7FW,92WQXVXF"
145,89361,answer,"man bliver nødt til at holde hånden endnu mere over de private erhvervsdrivende, som altså står og ikke kan åbne deres forretninger.","X8ONC7FW,92WQXVXF"
146,89361,answer,"Man bør i den grad give de bedste varsler, man overhovedet kan, og det har jeg nu egentlig også indtryk af at man bestræber sig på.","DIPTZ1WV,92WQXVXF"
147,89362,answer,"Det vil vi rasende gerne være med til, for jeg mener jo, det er vigtigt, at vi kobler de her to ting.","0XG4V7HF,FEG68TDY"
148,89362,answer,"Det, jeg siger, er: Det ikke skal være dyrere og mere vanskeligt at skabe arbejdspladser i Danmark, men det skal være mere grønt.","FEG68TDY,3W55WS04"
149,89364,evasion,"Jeg tror, vi deler ambitionen om at hjælpe de selvstændige mere, end vi gør, hjælpe freelancerne, hjælpe enkeltmandsvirksomhederne, og vi gjorde også meget i foråret, men vi er bestemt ikke i mål endnu. Altså, hvis muligheden er der for sådan en ordning som den, Taleren skitserer her, så lad os se på den. Det, der er vigtigt for mig, er ikke, hvordan vi gør, men at vi gør noget, og at vi gør det nu, og at vi sørger for at hjælpe de mennesker, som står i en dybt fortvivlende situation. Det bliver vi ikke uenige om.","PCIEWQQM,XA2J3CRV"
150,89365,answer,"Altså, der, hvor jeg bliver bekymret, er jo, når man siger, at nogle skal have frit valg, og at man så på den måde, man implementerer det på, risikerer at mindske det frie valg","GQV1P2A6,PCIEWQQM"
151,89367,answer,"Det kan man jo sagtens gøre. Altså, helt konkret får vi at vide, at januar og februar nok er de hårdeste måneder, vi skal igennem, i forhold til epidemien, og samtidig får vi så at vide, at man kun kan træffe beslutninger om restriktioner for en lille delperiode af de 2 måneder, og det tror jeg da de fleste mennesker synes lyder mærkeligt","X8ONC7FW,DIPTZ1WV"
152,89367,answer,"Det gør Parti_F i den grad. Vi synes, det er helt, helt afgørende, at vi inde ved bordet også har et balanceret synspunkt om, hvordan landbruget kommer igennem den omstilling.","X8ONC7FW,DIPTZ1WV"
153,89369,answer,"Nej, det er der ikke, og vi, havde jeg nær sagt, deler os jo efter anskuelser, for der er også politik i det her.","QLQE68OW,H3RLK3KQ"
154,89370,answer,"Altså, det, vi har talt for, er jo, at når man forlænger restriktioner, bliver man også nødt til at gå ind og kigge på dem indholdsmæssigt. Nu har vi jo bare et bundt restriktioner, som bliver forlænget igen. Der kunne jo være nogle af de restriktioner, hvor man sagde: De kommer til at gælde for en længere tid","T4XQCNVT,EN4AMWYO"
155,89370,answer,"det ved vi allerede nu. Og så kunne der være andre restriktioner, som man tænker at man hurtigere kan få lempet, og derfor gælder de i kortere tid, altså fordi man tror, at man kan lempe dem. Men hvis man står i en situation i januar og siger, at man ikke tror på, at man lemper før f.eks. tidligst ved udgangen af februar, så skal man jo ikke forlænge restriktionerne til den 7. februar, så folk skal sidde der indtil den 7. februar og tænke, om de skal åbne butikken igen dagen efter eller ikke skal, og så måske med 3-4 dages varsel får at vide, at det skal de ikke – altså når alle egentlig ved, at det kommer de nok ikke til.","T4XQCNVT,EN4AMWYO"
