Unnamed: 0,debate_unit_id,label,annotator_1,annotator_2,span_1,span_2,dice,contained
52,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Jeg synes jo, at risikoen ved den tilgang er, at man får spændt snubletråde ud for sig selv.",0.1304347826086956,False
53,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Forudsætningen for, at vi kan lave en retfærdig grøn omstilling, er jo, at vi går i gang, og det, som eksperterne taler om, er det skarpeste redskab, vi har i skuffen til at løse klimaudfordringerne politisk, og det er vores skatte- og afgiftssystem.",0.2580645161290322,False
54,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner.",0.2909090909090909,False
55,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Jeg synes, det er noget af det, der er det stærkeste, ikke kun , men noget af det, der er stærkest i det arbejde, vi har blandt forståelsespartierne, og nu begynder vi at få flere partier i Folketinget med på i hvert fald 70-procentsmålsætningen. Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed.",0.5555555555555556,False
56,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.",0.3380281690140845,False
57,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.","Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet.",0.25,False
58,79832,answer,TMOFL9OS,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.",Men de to ting skal balanceres,0.0571428571428571,False
59,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Jeg synes jo, at risikoen ved den tilgang er, at man får spændt snubletråde ud for sig selv.",0.1052631578947368,False
60,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Forudsætningen for, at vi kan lave en retfærdig grøn omstilling, er jo, at vi går i gang, og det, som eksperterne taler om, er det skarpeste redskab, vi har i skuffen til at løse klimaudfordringerne politisk, og det er vores skatte- og afgiftssystem.",0.217391304347826,False
61,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner.",0.2823529411764706,False
62,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Jeg synes, det er noget af det, der er det stærkeste, ikke kun , men noget af det, der er stærkest i det arbejde, vi har blandt forståelsespartierne, og nu begynder vi at få flere partier i Folketinget med på i hvert fald 70-procentsmålsætningen. Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed.",0.4509803921568627,False
63,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.",0.8316831683168316,True
64,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet.",0.3272727272727272,False
65,79832,answer,T4XQCNVT,X8ONC7FW,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.",Men de to ting skal balanceres,0.123076923076923,False
66,79832,answer,T4XQCNVT,TMOFL9OS,"Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed. Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne. Jeg er selvfølgelig meget optaget af, hvordan konklusionen på den diskussion bliver, for skat har det med at vende skævt og vende den tunge ende nedad, og da jeg er mindst lige så optaget af ulighed, som jeg er af klima, skal vi have de to ting til at balancere klogt.","Jeg vil bestemt ikke afvise, at vi skal diskutere skat som en del af klimahandlingsplanerne.",0.4054054054054054,True
67,79832,answer,T4XQCNVT,X8ONC7FW,"Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner. Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet. Det tror jeg godt kan lade sig gøre, og Danmark er i hvert fald et af de få lande, tror jeg, der kan vise, hvordan man skal gøre det. Men de to ting skal balanceres.","Jeg synes jo, at risikoen ved den tilgang er, at man får spændt snubletråde ud for sig selv.",0.1320754716981132,False
68,79832,answer,T4XQCNVT,X8ONC7FW,"Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner. Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet. Det tror jeg godt kan lade sig gøre, og Danmark er i hvert fald et af de få lande, tror jeg, der kan vise, hvordan man skal gøre det. Men de to ting skal balanceres.","Forudsætningen for, at vi kan lave en retfærdig grøn omstilling, er jo, at vi går i gang, og det, som eksperterne taler om, er det skarpeste redskab, vi har i skuffen til at løse klimaudfordringerne politisk, og det er vores skatte- og afgiftssystem.",0.180327868852459,False
69,79832,answer,T4XQCNVT,X8ONC7FW,"Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner. Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet. Det tror jeg godt kan lade sig gøre, og Danmark er i hvert fald et af de få lande, tror jeg, der kan vise, hvordan man skal gøre det. Men de to ting skal balanceres.","Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner.",0.4521739130434782,True
70,79832,answer,T4XQCNVT,X8ONC7FW,"Jeg synes ikke, der er grund til at vente med noget til en fjern fremtid på klimaområdet, og jeg synes bestemt, at vi kan have en skattediskussion i forbindelse med klimahandlingsplaner. Men jeg bliver nødt til at sige, at for mig er det at have et erklæret mål om, at klimaspørgsmål ikke skal betyde stigende ulighed, ikke en snubletråd, men en insisteren på, at vi gør det her på den danske måde, hvor vi bevarer samfundets sammenhængskraft, en lav grad af ulighed, og løser den meget, meget alvorlige opgave, vi har foran os på klimaområdet. Det tror jeg godt kan lade sig gøre, og Danmark er i hvert fald et af de få lande, tror jeg, der kan vise, hvordan man skal gøre det. Men de to ting skal balanceres.","Jeg synes, det er noget af det, der er det stærkeste, ikke kun , men noget af det, der er stærkest i det arbejde, vi har blandt forståelsespartierne, og nu begynder vi at få flere partier i Folketinget med på i hvert fald 70-procentsmålsætningen. Og det er fuldstændig rigtigt – nu skal vi i gang med at omsætte den til virkelighed.",0.3181818181818182,False
